subbasn,MassFlux_Low,MassFlux_Median,MassFlux_High,subbasin,mask,name
4494.0,12607.526687932115,52496.59739605744,148158.8461665922,4494,0,Basin194233
4495.0,169.88785971743553,707.397635937657,1996.4573461930597,4495,0,Basin194239
4496.0,57005.72647747092,237366.67359364594,669909.5602847177,4496,0,Basin194248
4497.0,0.0,0.0,0.0,4497,0,Basin194253
4498.0,0.0,0.0,0.0,4498,0,Basin194255
4499.0,0.0,0.0,0.0,4499,0,Basin194257
4501.0,0.0,0.0,0.0,4501,0,Basin194260
4503.0,1.7397241353521404,7.244053474913986,20.44457465147928,4503,0,Basin194263
4505.0,10208.045385930911,42505.374931218415,119961.05686957661,4505,0,Basin194313
4512.0,124970.43550177124,520365.5563328024,1468604.9046084443,4512,0,Basin194628
4516.0,19439.16298489692,80942.91118267358,228441.6309063588,4516,0,Basin194632
4517.0,23670.288895061884,98560.93563235167,278164.2092004551,4517,0,Basin194633
4521.0,236235.7604513514,983664.2756296373,2776152.5760054104,4521,0,Basin194785
4533.0,34528.18396680009,143772.2257020591,405762.05177861097,4533,0,Basin194854
4534.0,4208.587220648608,17524.175391202,49457.71220929584,4534,0,Basin194855
4536.0,0.0,0.0,0.0,4536,0,Basin194865
4537.0,0.916760522396032,3.8173076483661657,10.773420082409256,4537,0,Basin194866
4538.0,2896419.48561317,12060427.980047366,34037617.339620136,4538,0,Basin194881
4539.0,81346.27226748604,338718.4981320645,955950.3729340102,4539,0,Basin194893
4541.0,244.54670601982357,1018.2702990224927,2873.8196392174855,4541,0,Basin194957
4544.0,168209.78185501572,700410.2719507926,1976737.2150342816,4544,0,Basin194963
4546.0,13996.077665930437,58278.397701557005,164476.56778130395,4546,0,Basin194966
4547.0,2.568677460626537,10.695739920179069,30.186118035731976,4547,0,Basin194973
4548.0,91.11527489641615,379.3957388523129,1070.75196673798,4548,0,Basin194975
4550.0,69.90797418817003,291.09046259193593,821.5318555285974,4550,0,Basin194979
4551.0,262.8266642635314,1094.3863868238564,3088.6387380303922,4551,0,Basin194981
4552.0,554.4811063086701,2308.8090251253816,6516.050528015386,4552,0,Basin194986
4553.0,67622.03179819604,281572.0058567293,794668.3322313568,4553,0,Basin194994
4555.0,5642.866346292567,23496.383555121418,66312.81357819818,4555,0,Basin195035
4558.0,2071.499117834339,8625.534403931058,24343.467734018242,4558,0,Basin195056
4561.0,3734.8885003591577,15551.736893025656,43890.98547804448,4561,0,Basin195233
4562.0,38890.03423190272,161934.5745066157,457020.8528444564,4562,0,Basin195351
4563.0,39509.08215016604,164512.23387933345,464295.6679261105,4563,0,Basin195352
4573.0,141335.38937960868,588507.7396804858,1660919.602338232,4573,0,Basin195478
4575.0,180623.0555834501,752098.0176457859,2122613.2744929004,4575,0,Basin195507
4577.0,14804.252720465354,61643.56531243081,173973.93285094356,4577,0,Basin195540
4581.0,16268.056216836945,67738.71027766146,191175.99336647915,4581,0,Basin195548
4582.0,91821.83085387925,382337.77376168413,1079055.142927967,4582,0,Basin195550
4583.0,34622.23472100331,144163.84451044348,406867.30037881294,4583,0,Basin195556
4584.0,62560.01373139588,260494.22184388703,735181.4261461657,4584,0,Basin195575
4585.0,4780.7321047075775,19906.534784452982,56181.34071792593,4585,0,Basin195576
4586.0,654.5450455980389,2725.466190702965,7691.963786417416,4586,0,Basin195577
4589.0,1254.826986464926,5224.985735958169,14746.248257503314,4589,0,Basin195595
4590.0,149.26863351724177,621.5410485797324,1754.1480623592345,4590,0,Basin195613
4591.0,124411.32482763281,518037.47020722006,1462034.4491646285,4591,0,Basin195628
4592.0,50720.71633661418,211196.46153210712,596050.5176934388,4592,0,Basin195652
4593.0,2193.140712216438,9132.038967828115,25772.953367133516,4593,0,Basin195664
4594.0,605.6250424851629,2521.767735676989,7117.074563885966,4594,0,Basin195675
4595.0,72760.87858035101,302969.6976705439,855058.1000832672,4595,0,Basin195679
4596.0,15777.584486791015,65696.43048847688,185412.15662041106,4596,0,Basin195690
4597.0,0.0,0.0,0.0,4597,0,Basin195692
4598.0,290.4184267296382,1209.275982656902,3412.8866093114457,4598,0,Basin195698
4599.0,103.32766733055412,430.2470330614512,1214.2673458255713,4599,0,Basin195706
4600.0,663.2988221241536,2761.916122030604,7794.834830184533,4600,0,Basin195708
4601.0,295216.95393763325,1229256.6146371039,3469277.0712976237,4601,0,Basin195717
4604.0,1387.0628853624778,5775.604022761031,16300.234117490963,4604,0,Basin195780
4617.0,10632.380408596848,44272.26747067766,124947.68024959596,4617,0,Basin196198
4625.0,5073.495721382308,21125.575925289777,59621.78710521025,4625,0,Basin196270
4626.0,20531.017186610618,85489.29302753002,241272.68514183315,4626,0,Basin196271
4629.0,54180.38933463609,225602.22604046337,636707.2755324907,4629,0,Basin196277
4631.0,17.425450663298488,72.557995755953,204.77725156659085,4631,0,Basin196307
4632.0,73269.92315107731,305089.31308342627,861040.1977708625,4632,0,Basin196364
4633.0,863.18446927946,3594.2218235134083,10143.814735667502,4633,0,Basin196391
4637.0,303.8264099378392,1265.1056083873611,3570.4521152761945,4637,0,Basin196425
4645.0,3332.3575795768684,13875.634655780412,39160.59558907715,4645,0,Basin196673
4646.0,3913.8846496901638,16297.060620626322,45994.47997062642,4646,0,Basin196779
4662.0,11405.225924488113,47490.32608767248,134029.86605286514,4662,0,Basin196982
4663.0,15122.692985074587,62969.52168592686,177716.12141380017,4663,0,Basin196983
4666.0,20382.857443165212,84872.36929661287,239531.568332759,4666,0,Basin196994
4669.0,372.87928887451983,1552.635531924822,4381.935217472034,4669,0,Basin196997
4670.0,38783.59140583374,161491.3562351691,455769.97734100115,4670,0,Basin196998
4671.0,1124.5204534282345,4682.401153571276,13214.935569411617,4671,0,Basin197019
4672.0,26.891134074032273,111.97224276821419,316.01435357922963,4672,0,Basin197020
4674.0,4576.237927456849,19055.039581730536,53778.20312407455,4674,0,Basin197027
4675.0,1294.5346523265368,5390.324854396797,15212.877605482885,4675,0,Basin197038
4676.0,7.893272709974955,32.86687150061527,92.75873104496709,4676,0,Basin197050
4677.0,14702.260877557279,61218.880531080926,172775.3636043578,4677,0,Basin197082
4678.0,15495.64378354312,64522.45497731391,182098.89698475314,4678,0,Basin197107
4679.0,295.8449921421812,1231.8717087463274,3476.65753679554,4679,0,Basin197135
4680.0,1948.2237021454425,8112.226756329872,22894.782055910062,4680,0,Basin197136
4681.0,236293.43427335686,983904.4241924009,2776830.3367695836,4681,0,Basin197143
4682.0,20137.481201659764,83850.64488708222,236648.0003088308,4682,0,Basin197148
4683.0,16018.637124973782,66700.15180600152,188244.91530675648,4683,0,Basin197157
4686.0,11462.629103810421,47729.34771885581,134704.44632742667,4686,0,Basin197206
4691.0,1308.821622076233,5449.8145003459385,15380.772626110374,4691,0,Basin197396
4694.0,120538.44932186665,501911.1679416164,1416521.8930158946,4694,0,Basin197510
4705.0,45163.33283535422,188056.0207888491,530742.2659139627,4705,0,Basin197716
4706.0,7464.029568753258,31079.542000745663,87714.42932723174,4706,0,Basin197717
4707.0,69869.68585085413,290931.03342880274,821081.9055884725,4707,0,Basin197718
4708.0,1165.4286211634233,4852.739052904078,13695.672757637158,4708,0,Basin197742
4709.0,77.14532230370267,321.2261235856109,906.5824108551751,4709,0,Basin197743
4710.0,36361.844557645854,151407.4220558997,427310.5318354411,4710,0,Basin197744
4711.0,1725.6783299351982,7185.568015368428,20279.51370213014,4711,0,Basin197745
4712.0,5.340648081159911,22.237974115814787,62.76125976745882,4712,0,Basin197746
4713.0,682845.5335510739,2843306.855169258,8024540.3293714505,4713,0,Basin197815
4714.0,420.6988665656872,1751.7519153234484,4943.892660058986,4714,0,Basin197829
4715.0,34086.14553914418,141931.61779024318,400567.3847337668,4715,0,Basin197918
4717.0,1533.9662070583836,6387.29612749362,18026.58593726054,4717,0,Basin197926
4722.0,3233.290924996635,13463.130093259768,37996.40204029481,4722,0,Basin198116
4723.0,6898.653799376706,28725.368586950157,81070.3488731678,4723,0,Basin198220
4725.0,53801.885494890346,224026.17038896002,632259.2427379193,4725,0,Basin198229
4732.0,2378.1604834220752,9902.444510462436,27947.23516707395,4732,0,Basin198246
4733.0,528.121737626075,2199.0510052062973,6206.285278544897,4733,0,Basin198247
4735.0,395.3316067978678,1646.1249469231261,4645.786296246497,4735,0,Basin198249
4736.0,158.56568743775745,660.253137692494,1863.4034949041977,4736,0,Basin198250
4737.0,220.57979846737595,918.4742702095062,2592.169680661305,4737,0,Basin198251
4739.0,10105.77479481649,42079.52946762486,118759.21188036141,4739,0,Basin198253
4744.0,12524.818148713648,52152.20654192392,147186.8869519064,4744,0,Basin198354
4745.0,774.4236532864675,3224.6298379426094,9100.73147216628,4745,0,Basin198355
4746.0,144973.4440957824,603656.2694807526,1703672.634108941,4746,0,Basin198356
4747.0,33.14550998431234,138.01489667271497,389.5133943741385,4747,0,Basin198483
4748.0,128.09789915511467,533.3880312673609,1505.3576649060565,4748,0,Basin198490
4749.0,36264.642974945426,151002.68348349055,426168.2559002058,4749,0,Basin198639
4755.0,17548.16859267767,73068.98208113473,206219.38587816656,4755,0,Basin198834
4757.0,22871.442312859803,95234.61093400931,268776.46878056164,4757,0,Basin198836
4760.0,90689.56537273846,377623.1230153331,1065749.1907461914,4760,0,Basin198947
4761.0,6046.679818773187,25177.826221287694,71058.27552566495,4761,0,Basin198948
4762.0,1940.0631058857557,8078.246773819374,22798.881840444017,4762,0,Basin198949
4763.0,6505.313592054426,27087.53564678715,76447.96474420304,4763,0,Basin198950
4767.0,5080.360787609602,21154.161438273582,59702.46274574384,4767,0,Basin198963
4774.0,6419.34103956297,26729.55373749042,75437.64809015833,4774,0,Basin199186
4775.0,7944.88184026451,33081.76723725209,93365.22186466776,4775,0,Basin199207
4782.0,2408.7290715950057,10029.729338486339,28306.465558945998,4782,0,Basin199551
4783.0,9056.654104839485,37711.0860889315,106430.34557978278,4783,0,Basin199553
4785.0,5394.176640761912,22460.862181981396,63390.30698852742,4785,0,Basin199555
4786.0,8968.474841093224,37343.915634158715,105394.09649652914,4786,0,Basin199662
4788.0,995.212405187673,4143.974171294697,11695.356693904356,4788,0,Basin199664
4789.0,257.8556653540383,1073.6875983249438,3030.22145437468,4789,0,Basin199665
4790.0,2552.427046109988,10628.074668340982,29995.149360900195,4790,0,Basin199666
4791.0,9819.232312632332,40886.392566436516,115391.87389338316,4791,0,Basin199672
4794.0,432.04416475727913,1798.9927077678785,5077.218278246345,4794,0,Basin199693
4800.0,39847.02174084751,165919.38367764992,468267.00513353455,4800,0,Basin199795
4804.0,3580.280482402681,14907.96313202045,42074.09100575584,4804,0,Basin199901
4805.0,4633.934947737807,19295.284740008952,54456.23650553545,4805,0,Basin199905
4806.0,8010.554503738008,33355.222250248014,94136.98196367543,4806,0,Basin199928
4808.0,83144.15184174423,346204.70557882485,977078.3681278294,4808,0,Basin200029
4812.0,4236.713516658021,17641.29073621743,49788.24171495083,4812,0,Basin200086
4815.0,1009.7664169728713,4204.575756054091,11866.389890705279,4815,0,Basin200271
4818.0,9749.669929546753,40596.74111384435,114574.40329271229,4818,0,Basin200383
4819.0,4879.578235499413,20318.12110592427,57342.942755236596,4819,0,Basin200384
4828.0,2670.4018279005873,11119.310957253778,31381.544010659807,4828,0,Basin200394
4832.0,5803.330195177566,24164.540464882382,68198.52354262826,4832,0,Basin200404
4833.0,10592.302773435858,44105.38783363938,124476.70316348581,4833,0,Basin200410
4834.0,2994.6003785103144,12469.244311274357,35191.401754859195,4834,0,Basin200411
4835.0,2576.5448738489877,10728.499115119559,30278.572875940234,4835,0,Basin200412
4841.0,4537.190511029667,18892.44968204021,53319.332775683746,4841,0,Basin200520
4842.0,135.65915533546988,564.872416058591,1594.2146642986304,4842,0,Basin200521
4845.0,10898.44373730718,45380.131034633516,128074.35503400843,4845,0,Basin200625
4846.0,311332.67188250227,1296361.0021701488,3658662.8433811762,4846,0,Basin200707
4849.0,3727.2295722172535,15519.845811047164,43800.98067500381,4849,0,Basin200719
4850.0,396334.3070468352,1650300.099796636,4657569.647225256,4850,0,Basin200756
4853.0,12257.484049872583,51039.05160642571,144045.27856148436,4853,0,Basin200807
4858.0,20635.431393708233,85924.06431361254,242499.7210886846,4858,0,Basin200987
4864.0,44318.714561560795,184539.10691904722,520816.6340280328,4864,0,Basin200994
4865.0,10133.20919614715,42193.76382596543,119081.61050358326,4865,0,Basin201106
4880.0,15499.75756368191,64539.58438461698,182147.24056028802,4880,0,Basin201243
4881.0,34.34380811889587,143.00450139763635,403.5953371197697,4881,0,Basin201371
4882.0,1509.2195427068639,6284.2532621074515,17735.772574136536,4882,0,Basin201391
4889.0,3903.5856287600427,16254.17643178223,45873.44980385207,4889,0,Basin201709
4893.0,18242.122813782527,75958.54450351748,214374.4712677336,4893,0,Basin201828
4895.0,3254.586815150168,13551.804247933644,38246.663220884504,4895,0,Basin201830
4896.0,3365.303189516722,14012.817186802578,39547.75983435418,4896,0,Basin201831
4897.0,6590.994735005369,27444.304153193334,77454.85686444717,4897,0,Basin201832
4898.0,1542.0291579926748,6420.869523727378,18121.3386620964,4898,0,Basin201833
4899.0,10593.20822703379,44109.158060280024,124487.34370890346,4899,0,Basin201834
4900.0,1616.4160411233577,6730.609756837252,18995.504947631252,4900,0,Basin201835
4901.0,3783.5676795748004,15754.43257919067,44463.044629966,4901,0,Basin201836
4902.0,12606.414239679783,52491.96526245407,148145.77309892673,4902,0,Basin201837
4904.0,8048.711661004643,33514.105191556555,94585.39032588284,4904,0,Basin201839
4906.0,23867.362153337934,99381.53080167618,280480.138984242,4906,0,Basin201841
4908.0,7577.430860904904,31551.734693700735,89047.07807070581,4908,0,Basin201847
4916.0,79375.64587074694,330512.9885877794,932792.3229537739,4916,0,Basin201964
4917.0,141331.05804455452,588489.7043942513,1660868.7021402891,4917,0,Basin202098
4918.0,24.350852851260996,101.39474220640801,286.16193730279156,4918,0,Basin202116
4921.0,12678.332424241073,52791.42605867696,148990.92818023197,4921,0,Basin202143
4922.0,99927.37031509307,416088.5047579943,1174308.351892476,4922,0,Basin202146
4923.0,878372.9474737806,3657465.2688427176,10322303.93977531,4923,0,Basin202192
4926.0,9333.894998505557,38865.49201935418,109688.37484535456,4926,0,Basin202248
4932.0,4909.708157164433,20443.579366404283,57697.01810557888,4932,0,Basin202426
4935.0,5351.178631720655,22281.822373036834,62885.01078216594,4935,0,Basin202429
4936.0,6418.212290256015,26724.8537277744,75424.3834587148,4936,0,Basin202430
4937.0,4961.000419415646,20657.15569327515,58299.78521292026,4937,0,Basin202431
4949.0,2609.3479302793726,10865.0880662605,30664.06188673213,4949,0,Basin202678
4955.0,26456.246690608095,110161.41115584911,310903.7228793789,4955,0,Basin202685
4965.0,32398.391720355197,134903.9639988431,380733.5454253489,4965,0,Basin203146
4966.0,6.026623239775159,25.09431244583723,70.82257825720377,4966,0,Basin203240
4967.0,7431.353131335673,30943.480279687377,87330.42829479626,4967,0,Basin203241
4968.0,7298.112596496131,30388.678779960854,85764.63633630353,4968,0,Basin203243
4969.0,6255.532526497943,26047.469949505834,73512.63290766337,4969,0,Basin203283
4970.0,1483.757666719888,6178.232320353978,17436.554316595342,4970,0,Basin203284
4971.0,7839.294695885119,32642.111946735033,92124.40200614228,4971,0,Basin203285
4977.0,25317.152278362228,105418.32535988494,297517.5197032473,4977,0,Basin203392
4980.0,3629.400874017303,15112.495986588807,42651.33511754819,4980,0,Basin203402
4984.0,816081.1730516964,3398087.971148609,9590274.759707844,4984,0,Basin203408
4985.0,2118.3807753194073,8820.74537267795,24894.403095988462,4985,0,Basin203524
4986.0,2750.1578266829392,11451.407700860536,32318.806095995555,4986,0,Basin203554
4987.0,771.8327155636906,3213.841408310248,9070.283760017983,4987,0,Basin203555
4991.0,19887.202493425855,82808.50705083738,233706.82036530587,4991,0,Basin203685
5005.0,12376.78694066419,51535.818020734994,145447.28064179263,5005,0,Basin203963
5015.0,130932.65460075287,545191.695779005,1538670.6299614657,5015,0,Basin204105
5019.0,7780.567475943524,32397.57713052761,91434.26211110268,5019,0,Basin204115
5020.0,103438.38878461558,430708.0671517089,1215568.5021336784,5020,0,Basin204116
5021.0,72306.79726545025,301078.9442687498,849721.9096196846,5021,0,Basin204122
5023.0,2299380.273800167,9574410.864397896,27021440.1838663,5023,0,Basin204128
5027.0,6527.7407997891,27180.920505237766,76711.52073761515,5027,0,Basin204281
5028.0,1859.3657807840336,7742.230432814214,21850.557647147187,5028,0,Basin204402
5031.0,10030.186478683841,41764.78657648668,117870.92681231485,5031,0,Basin204407
5045.0,6247.721973041967,26014.947513474723,73420.8462617491,5045,0,Basin204586
5046.0,5598.684568648455,23312.41464110395,65793.60617460757,5046,0,Basin204587
5047.0,276.5611449347975,1151.575518371247,3250.0411176819002,5047,0,Basin204678
5048.0,2514.9882494366207,10472.182915374406,29555.18289846143,5048,0,Basin204683
5053.0,42698.642048014706,177793.27194275038,501778.1596107663,5053,0,Basin204827
5056.0,84578.50370239465,352177.21660471277,993934.3242507924,5056,0,Basin204832
5057.0,9889.156443281518,41177.55030306643,116213.59561348087,5057,0,Basin204844
5058.0,839.3319439763158,3494.9020720099657,9863.508953689183,5058,0,Basin204966
5062.0,73.93963820012064,307.87794579227966,868.910433653182,5062,0,Basin204996
